library_ID,title,organism,collection_date,geo_loc_name,depth,samp_size,size_frac,lat_lon,design_description,env_broad_scale,env_local_scale,env_medium,collection_method,samp_collect_device,samp_mat_process,source_material_id,sample_name,sample_accession,study_accession
RD-1794-Oa407_S98,16S rRNA Temora 2018-03-19 NA By31,Temora,2018-03-19T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-83,NA,ENA:ERR4314909,ENA:PRJEB39191
RD-1794-Oa408_S99,16S rRNA polychaeta 2018-04-16 NA By31,polychaeta,2018-04-16T00:00:00Z,By31,30-60,4 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-91,NA,ENA:ERR4314910,ENA:PRJEB39191
RD-1794-Oa409_S100,16S rRNA Centropages 2018-04-16 NA By31,Centropages,2018-04-16T00:00:00Z,By31,30-60,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-91,NA,ENA:ERR4314911,ENA:PRJEB39191
RD-1794-Oa410_S101,16S rRNA Centropages 2018-04-16 NA By31,Centropages,2018-04-16T00:00:00Z,By31,30-60,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-91,NA,ENA:ERR4314912,ENA:PRJEB39191
RD-1794-Oa411_S102,16S rRNA Centropages 2018-04-16 NA By31,Centropages,2018-04-16T00:00:00Z,By31,30-60,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-91,NA,ENA:ERR4314913,ENA:PRJEB39191
RD-1794-Oa412_S103,16S rRNA Pseudocalanus 2018-04-16 NA By31,Pseudocalanus,2018-04-16T00:00:00Z,By31,30-60,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-91,NA,ENA:ERR4314914,ENA:PRJEB39191
RD-1794-Oa413_S104,16S rRNA Temora 2018-04-16 NA By31,Temora,2018-04-16T00:00:00Z,By31,30-60,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-91,NA,ENA:ERR4314915,ENA:PRJEB39191
RD-1794-Oa414_S105,16S rRNA Temora 2018-04-16 NA By31,Temora,2018-04-16T00:00:00Z,By31,30-60,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-91,NA,ENA:ERR4314916,ENA:PRJEB39191
RD-1794-Oa415_S106,16S rRNA Acartia 2018-04-16 NA By31,Acartia,2018-04-16T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-90,NA,ENA:ERR4314917,ENA:PRJEB39191
RD-1794-Oa416_S107,16S rRNA Pseudocalanus 2018-04-16 NA By31,Pseudocalanus,2018-04-16T00:00:00Z,By31,60-100,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-92,NA,ENA:ERR4314918,ENA:PRJEB39191
RD-1794-Oa417_S108,16S rRNA Pseudocalanus 2018-04-16 NA By31,Pseudocalanus,2018-04-16T00:00:00Z,By31,60-100,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-92,NA,ENA:ERR4314919,ENA:PRJEB39191
RD-1794-Oa418_S109,16S rRNA Pseudocalanus 2018-04-16 NA By31,Pseudocalanus,2018-04-16T00:00:00Z,By31,60-100,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-92,NA,ENA:ERR4314920,ENA:PRJEB39191
RD-1794-Oa419_S110,16S rRNA Pseudocalanus 2018-04-16 NA By31,Pseudocalanus,2018-04-16T00:00:00Z,By31,60-100,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-92,NA,ENA:ERR4314921,ENA:PRJEB39191
RD-1794-Oa420_S111,16S rRNA Centropages 2018-04-16 NA By31,Centropages,2018-04-16T00:00:00Z,By31,30-60,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-91,NA,ENA:ERR4314922,ENA:PRJEB39191
RD-1794-Oa421_S112,16S rRNA Centropages 2018-04-16 NA By31,Centropages,2018-04-16T00:00:00Z,By31,30-60,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-91,NA,ENA:ERR4314923,ENA:PRJEB39191
RD-1794-Oa422_S113,16S rRNA polychaeta 2018-04-16 NA By31,polychaeta,2018-04-16T00:00:00Z,By31,30-60,4 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-91,NA,ENA:ERR4314924,ENA:PRJEB39191
RD-1794-Oa423_S114,16S rRNA Acartia 2018-04-16 NA By31,Acartia,2018-04-16T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-90,NA,ENA:ERR4314925,ENA:PRJEB39191
RD-1794-Oa424_S115,16S rRNA Fritillaria 2018-04-16 NA By31,Fritillaria,2018-04-16T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-90,NA,ENA:ERR4314926,ENA:PRJEB39191
RD-1794-Oa425_S116,16S rRNA Fritillaria 2018-04-16 NA By31,Fritillaria,2018-04-16T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-90,NA,ENA:ERR4314927,ENA:PRJEB39191
RD-1794-Oa426_S117,16S rRNA Fritillaria 2018-04-16 NA By31,Fritillaria,2018-04-16T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-90,NA,ENA:ERR4314928,ENA:PRJEB39191
RD-1794-Oa427_S118,16S rRNA Acartia 2017-08-15 NA By31,Acartia,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,NA,ENA:ERR4314929,ENA:PRJEB39191
RD-1794-Oa428_S119,16S rRNA Bosmina 2017-08-15 NA By31,Bosmina,2017-08-15T00:00:00Z,By31,0-30,10 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,NA,ENA:ERR4314930,ENA:PRJEB39191
RD-1794-Oa429_S120,16S rRNA Acartia 2017-08-15 NA By31,Acartia,2017-08-15T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,NA,ENA:ERR4314931,ENA:PRJEB39191
RD-1794-Oa430_S121,16S rRNA Bosmina 2017-08-15 NA By31,Bosmina,2017-08-15T00:00:00Z,By31,0-30,10 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-49,NA,ENA:ERR4314932,ENA:PRJEB39191
RD-1794-Oa431_S122,16S rRNA Centropages 2017-08-15 NA By31,Centropages,2017-08-15T00:00:00Z,By31,30-60,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-50,NA,ENA:ERR4314933,ENA:PRJEB39191
RD-1794-Oa432_S123,16S rRNA Centropages 2017-08-15 NA By31,Centropages,2017-08-15T00:00:00Z,By31,30-60,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-50,NA,ENA:ERR4314934,ENA:PRJEB39191
RD-1794-Oa433_S124,16S rRNA Centropages 2017-08-15 NA By31,Centropages,2017-08-15T00:00:00Z,By31,30-60,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-50,NA,ENA:ERR4314935,ENA:PRJEB39191
RD-1794-Oa434_S125,16S rRNA Acartia 2017-08-15 NA By31,Acartia,2017-08-15T00:00:00Z,By31,30-60,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-50,NA,ENA:ERR4314936,ENA:PRJEB39191
RD-1794-Oa435_S126,16S rRNA Pseudocalanus 2017-08-15 NA By31,Pseudocalanus,2017-08-15T00:00:00Z,By31,60-100,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-51,NA,ENA:ERR4314937,ENA:PRJEB39191
RD-1794-Oa436_S127,16S rRNA Pseudocalanus 2017-08-15 NA By31,Pseudocalanus,2017-08-15T00:00:00Z,By31,60-100,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-51,NA,ENA:ERR4314938,ENA:PRJEB39191
RD-1794-Oa44_S136,16S rRNA Pseudocalanus 2017-08-15 NA By31,Pseudocalanus,2017-08-15T00:00:00Z,By31,60-100,6 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-51,NA,ENA:ERR4314939,ENA:PRJEB39191
RD-1794-Oa453_S128,16S rRNA Acartia 2018-04-16 NA By31,Acartia,2018-04-16T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-90,NA,ENA:ERR4314940,ENA:PRJEB39191
RD-1794-Oa454_S129,16S rRNA Acartia 2018-04-16 NA By31,Acartia,2018-04-16T00:00:00Z,By31,0-30,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-90,NA,ENA:ERR4314941,ENA:PRJEB39191
RD-1794-Oa46_S137,16S rRNA Pseudocalanus 2017-08-15 NA By31,Pseudocalanus,2017-08-15T00:00:00Z,By31,60-100,5 individuals,< 90 micrometers,58.58333 18.23333,"Metabarcoding of 16S rRNA gene using 341f-805r primers, dual amplification, Illumina MiSeq",Pelagic Baltic Sea,BY31 LANDSORTSDJ,Seawater,Vertical Plankton Net,"WP2, 90um","Organism Identification and DNA extraction, QIAmp Micro Kit",ID-51,NA,ENA:ERR4314942,ENA:PRJEB39191
